"","age","income","marital","gender","totalcharge"
"5164",39,6733.31,0,1,7855.82
"5165",61,22094.48,0,0,5721.573
"5166",73,24201.53,0,1,7385.583
"5167",52,16212.19,0,1,7487.239
"5168",39,49196.98,0,0,5553.852
"5169",86,12986.5,0,0,8067.518
"5170",38,44924.08,0,0,7474.064
"5171",63,6841.89,0,1,8343.068
"5172",72,10426.92,0,1,8143.225
"5173",50,28002.18,0,1,7456.611
"5174",47,22882.87,1,1,8619.838
"5175",33,28508.2,0,1,6316.167
"5176",47,77151.08,0,1,6707.45
"5177",25,88835.64,0,1,6667.216
"5178",33,60529.11,0,0,6996.942
"5179",88,19876.05,0,0,7587.874
"5180",49,73898.91,0,0,6480.18
"5181",61,53637.93,0,1,5099.116
"5182",30,59136.41,0,0,7188.666
"5183",69,21854.02,0,0,7386.734
"5184",42,50425.31,0,0,8268.25
"5185",72,30777.11,1,0,7389.768
"5186",37,33452.53,0,0,8244.402
"5187",25,43495.9,1,1,8112.216
"5188",79,40351.75,0,0,7000.063
"5189",38,41168.17,0,0,7199.117
"5190",27,24678.5,0,1,8191.764
"5191",36,21593.85,0,1,7763.609
"5192",69,8556.91,0,1,7647.934
"5193",62,29128.31,1,1,7418.376
"5194",66,85300.05,0,0,8051.023
"5195",42,23563.87,0,1,7596.694
"5196",53,8341.13,1,1,7953.422
"5197",45,54191.98,0,0,7344.858
"5198",33,86397.11,0,0,7325.992
"5199",74,30550.75,0,0,7191.813
"5200",79,31887.91,0,1,6724.173
"5201",69,32103.06,0,0,6709.112
"5202",24,58562.03,0,1,7374.983
"5203",39,81413.92,0,1,7442.355
"5204",22,51459.7,1,0,6325.834
"5205",80,4988.44,0,0,6743.202
"5206",32,85514.53,0,1,7740.723
"5207",81,51433.4,0,1,7923.368
"5208",81,38600.06,0,1,6715.961
"5209",85,31393.39,0,1,7391.661
"5210",85,40141.54,1,0,7857.376
"5211",84,23495.97,1,0,5559.548
"5212",27,40563.92,0,1,7053.129
"5213",82,33146.98,1,1,7572.821
"5214",49,23474.85,0,1,7261.813
"5215",64,67259.12,1,0,8310.636
"5216",48,59490.18,1,0,7167.845
"5217",64,18133.68,1,0,6360.169
"5218",84,33739.47,1,1,8057.067
"5219",30,12930.79,0,0,7326.913
"5220",51,46466.77,0,0,7074.879
"5221",60,34484.61,1,1,5909.08
"5222",18,33209.07,0,1,6364.869
"5223",20,15611.24,0,1,7804.509
"5224",48,32338.3,0,0,7488.121
"5225",80,44431.76,1,0,6766.538
"5226",76,40904.21,0,1,5596.294
"5227",22,91682.82,0,0,6328.252
"5228",79,69054.83,0,0,7999.835
"5229",41,8751.99,0,0,8007.835
"5230",26,148218.5,0,1,6969.773
"5231",36,8985.64,1,0,7470.723
"5232",63,11706.18,1,1,8349.128
"5233",55,38730.75,0,1,6492.598
"5234",45,10112.88,0,1,7372.471
"5235",77,30820.79,0,1,8196.229
"5236",28,58329.7,0,0,6990.688
"5237",76,22054.21,0,0,7723.251
"5238",64,53719.66,0,0,7413.027
"5239",34,70976.02,1,1,6894.897
"5240",53,8247.55,0,0,8142.124
"5241",53,36189.68,0,0,7404.751
"5242",54,20983.81,0,0,8259.683
"5243",45,57471.6,1,1,7302.319
"5244",72,16525.65,1,1,7423.566
"5245",87,40967.38,0,1,8705.388
"5246",84,48692.58,0,1,7645.522
"5247",68,37132.97,0,1,7499.319
"5248",62,38027.06,0,1,8230.316
"5249",84,23380.96,1,0,5149.908
"5250",89,66552.36,0,0,7891.867
"5251",76,35954.34,0,1,7595.384
"5252",20,20401.74,1,1,5871.469
"5253",53,47194.46,0,1,7816.138
"5254",48,36433.38,0,0,7494.222
"5255",73,54253.57,0,0,8529.997
"5256",80,26475.93,0,0,7997.02
"5257",59,27550.05,0,0,7439.408
"5258",39,101275.6,0,1,7980.569
"5259",69,44049.5,0,0,5859.666
"5260",55,28783.37,0,0,8725.386
"5261",65,19833.45,0,0,7497.577
"5262",21,89440.74,0,1,7710.855
"5263",88,54680.7,0,0,7644.598
"5264",79,70664.14,0,1,8111.712
"5265",78,13215.67,0,0,7085.562
"5266",54,3667.56,0,1,5875.373
"5267",89,69267.08,0,0,8346.614
"5268",28,20390.56,0,1,6737.489
"5269",64,33170.23,0,0,7676.742
"5270",37,112142.7,0,0,8093.686
"5271",74,16575.93,0,1,7334.231
"5272",20,39594.22,0,0,7527.16
"5273",62,17664.57,0,1,7213.833
"5274",74,59869.03,0,0,7593.778
"5275",31,15413.63,0,0,7229.563
"5276",70,55294.24,0,0,7165.076
"5277",58,29808.51,0,0,8402.982
"5278",78,3075.11,0,1,6359.08
"5279",85,56464.13,0,1,8647.4
"5280",36,52779.36,0,0,7075.088
"5281",41,14918.1,0,1,6222.481
"5282",49,53230.13,0,0,8425.261
"5283",64,20603.03,0,1,6116.799
"5284",39,10595.1,1,0,6099.587
"5285",81,82098.01,0,1,8193.772
"5286",23,3300.59,1,1,8006.164
"5287",52,50334.65,0,1,7669.687
"5288",20,49348.02,1,0,8492.655
"5289",63,32519.61,0,0,7832.758
"5290",45,22780.23,0,0,7613.638
"5291",41,57290.11,0,0,8559.754
"5292",88,12640.67,0,0,6339.726
"5293",79,4917.96,0,0,8272.06
"5294",52,16951.83,0,1,8184.623
"5295",67,36710.94,0,1,7987.635
"5296",83,24975.94,0,1,6957.932
"5297",79,26903.43,0,1,7152.42
"5298",75,42132.44,0,0,6058.196
"5299",55,115128.4,0,0,6247.898
"5300",88,123043.4,0,1,7225.986
"5301",52,93664.95,0,0,7758.466
"5302",35,28824.21,0,0,7604.175
"5303",61,53956.41,1,1,6317.905
"5304",57,25794.82,0,0,7448.492
"5305",27,24535.94,0,0,7686.065
"5306",86,61749.11,0,0,7205.682
"5307",63,112875.7,0,0,8643.037
"5308",73,55225.62,0,0,7970.709
"5309",22,29502.66,1,1,6358.568
"5310",18,66966.4,1,1,7476.964
"5311",70,22798.06,0,1,8645.151
"5312",33,53382.66,1,1,7467.751
"5313",18,47421.5,0,0,7439.706
"5314",87,9710.25,0,1,7397.331
"5315",59,7552.76,0,0,8115.782
"5316",72,8116.45,0,1,6160.009
"5317",76,12218.62,1,1,8185.374
"5318",74,9038.65,1,1,7214.617
"5319",29,51644.65,0,1,7706.275
"5320",40,27836.73,1,0,6880.57
"5321",74,9881.91,1,0,8495.172
"5322",50,24470.47,0,1,7111.163
"5323",84,8026.07,0,0,7605.792
"5324",54,74742.76,1,1,6963.694
"5325",58,74740.86,1,1,7489.296
"5326",63,46841.85,0,1,7546.511
"5327",42,96539.62,0,1,8492.714
"5328",65,25612.26,0,1,7383.338
"5329",45,17883.42,1,0,8094.453
"5330",45,18546.6,0,1,7298.973
"5331",66,18860.22,0,0,7719.609
"5332",27,46169.88,0,1,6129.251
"5333",59,48934.03,0,0,8145.065
"5334",22,22833.71,0,1,8791.864
"5335",48,65185.13,1,1,6470.035
"5336",52,95783.75,0,1,7871.87
"5337",66,14507.22,0,1,8047.02
"5338",82,60859.95,0,1,7675.166
"5339",55,39973.11,0,1,6915.203
"5340",80,18953.13,0,1,6898.414
"5341",23,31649.65,0,1,6579.712
"5342",25,3754.1,0,0,7845.67
"5343",76,20778.8,0,0,8209.584
"5344",76,9255.42,0,0,6449.615
"5345",22,29526.95,0,0,8922.716
"5346",66,6809.32,0,1,6706.612
"5347",33,13427.46,0,1,7151.354
"5348",41,33438.7,0,0,7277.59
"5349",59,7821.07,0,1,6283.575
"5350",52,31665.29,0,0,8110.318
"5351",24,44045.37,0,0,8523.165
"5352",36,70259.71,0,1,6343.563
"5353",43,19015.78,0,1,7092.57
"5354",35,35425,0,1,8121.28
"5355",75,31744.69,0,1,7610.408
"5356",56,20578.74,0,1,7188.15
"5357",41,52256.91,0,0,7863.772
"5358",22,48557.82,1,0,6935.235
"5359",26,53497.63,1,1,7215.169
"5360",73,23870.63,0,1,7825.568
"5361",49,7889.05,1,0,6162.034
"5362",38,45914.9,0,0,7476.7
"5363",65,62251.4,0,0,6989.349
"5364",54,21498.58,0,1,6907.039
"5365",51,30714.21,0,1,8318.884
"5366",43,10862.64,0,0,7953.717
"5367",26,14970.74,0,1,5683.965
"5368",78,51073.8,0,0,7813.859
"5369",18,23740.73,0,0,7746.552
"5370",69,27839.44,0,1,8073.357
"5371",27,67740.03,0,1,8126.606
"5372",68,46045.59,1,1,6298.928
"5373",38,40951.64,0,1,7948.924
"5374",44,33169.28,0,1,8112.178
"5375",53,65356.56,0,1,8561.111
"5376",68,49177.12,0,0,6903.521
"5377",36,12748.08,0,0,7528.908
"5378",57,19482.65,0,1,7648.308
"5379",19,32533.47,0,0,7072.354
"5380",41,8701.63,0,1,7574.333
"5381",85,18743.53,0,0,6663.017
"5382",82,71911.88,0,1,7412.982
"5383",50,38347.17,0,1,7654.587
"5384",61,3863.94,0,1,7464.038
"5385",30,50414.24,0,0,8118.986
"5386",69,44259.37,0,1,7562.142
"5387",51,5367.22,0,1,7596.041
"5388",80,45690.58,1,0,6577.018
"5389",66,41546.2,0,0,5765.197
"5390",71,42334.85,0,0,7795.262
"5391",43,39421.65,0,0,7095.685
"5392",71,88033.72,0,1,7708.066
"5393",23,36723.5,0,0,7888.068
"5394",31,90953.78,1,0,7393.871
"5395",40,29303.48,0,0,8474.388
"5396",39,10568.09,0,0,8370.24
"5397",62,55307.33,0,1,8218.407
"5398",63,27934.88,0,0,7653.892
"5399",82,5472.97,0,1,6648.177
"5400",59,35384.4,0,1,8449.412
"5401",18,12447.21,0,1,7389.266
"5402",40,12441.06,0,0,8005.993
"5403",21,10214.38,0,0,6983.244
"5404",80,26185.82,0,0,7325.537
"5405",71,16387.52,0,1,7967.677
"5406",18,25855.5,0,1,7510.052
"5407",18,55751.42,0,1,5313.109
"5408",39,56915.01,1,0,7829.032
"5409",81,71468.55,0,1,7385.614
"5410",51,53369.53,0,0,6792.794
"5411",23,87121.23,0,1,6324.946
"5412",50,9754.69,1,1,7493.403
"5413",31,7031.96,0,1,6821.091
"5414",83,38992.99,0,0,8097.235
"5415",31,12330.54,1,0,8756.921
"5416",36,70354.7,0,1,6221.246
"5417",22,43415.54,1,0,7848.546
"5418",25,8072.64,0,1,6296.979
"5419",55,33910.35,0,0,6987.76
"5420",87,84750.62,0,0,7865.731
"5421",32,37654.18,0,1,8586.744
"5422",56,13627.56,0,1,7851.536
"5423",68,42846.22,0,1,7319.897
"5424",60,11599.7,0,0,8128.243
"5425",64,36029.67,1,0,8590.344
"5426",22,25409.76,0,1,6242.768
"5427",26,58281.91,0,1,7531.223
"5428",31,24826.79,0,1,7873.694
"5429",82,32275.81,0,0,6894.409
"5430",69,102085.1,0,0,7006.059
"5431",45,109199.9,0,0,8257.652
"5432",36,7876.32,0,0,7349.741
"5433",74,38111.04,0,0,7251.509
"5434",43,46997.18,0,1,7633.78
"5435",22,64418.63,1,0,6736.314
"5436",86,27215.75,0,1,7594.48
"5437",31,37986.55,0,1,8296.379
"5438",49,25317.72,0,1,7499.015
"5439",80,31657.71,0,0,6420.007
"5440",45,64486.5,0,0,7410.627
"5441",42,65163.13,0,1,7246.545
"5442",87,35545.88,0,1,7958.105
"5443",39,21031.15,0,0,7614.339
"5444",84,35946.71,1,1,5950.258
"5445",18,61659.28,1,1,6189.154
"5446",83,18069.49,1,1,6981.825
"5447",63,13737.25,0,0,8711.251
"5448",49,5992.02,0,1,8156.101
"5449",82,52823.18,0,0,6401.792
"5450",27,67007.73,0,1,7871.514
"5451",32,24725.37,0,0,6632.378
"5452",40,16794.46,0,0,7666.465
"5453",46,37374.17,0,1,7961.421
"5454",55,26024.1,1,1,8147.702
"5455",85,28763.42,0,1,7681.959
"5456",86,39928.31,0,1,8122.134
"5457",36,28772.33,0,1,7849.456
"5458",31,58546.59,0,0,7689.567
"5459",89,78896.95,0,0,6203.381
"5460",46,24357.95,1,1,6697.897
"5461",39,49346.27,0,0,6245.17
"5462",85,49190.31,1,0,9067.605
"5463",85,53062.77,0,1,7831.198
"5464",71,26479.5,0,1,8158.91
"5465",65,35682.98,0,0,7536.397
"5466",87,34170.45,0,1,6103.439
"5467",35,69621.55,0,0,7571.69
"5468",27,42815.96,0,1,6706.797
"5469",75,43961.47,0,0,8295.175
"5470",58,88382.94,0,0,6666.486
"5471",63,15152.88,0,1,7460.305
"5472",39,31033.5,1,1,7545.812
"5473",85,36889.5,0,0,7978.994
"5474",32,7128.09,0,1,7062.071
"5475",55,43725.83,0,0,8278.317
"5476",65,43302.71,0,0,8841.659
"5477",78,17273.72,0,1,7130.323
"5478",59,62242.79,1,0,7643.239
"5479",18,24477.58,0,0,6983.349
"5480",39,21616.71,0,0,7562.929
"5481",27,23352.88,0,0,5638.599
"5482",73,65717.77,1,0,6733.937
"5483",42,37981.57,0,0,7137.163
"5484",89,40765.35,0,1,7925.986
"5485",77,148944.1,0,0,7626.368
"5486",69,29265.76,0,0,7201.898
"5487",61,24946.2,0,1,6293.299
"5488",73,67184.68,0,0,8221.398
"5489",51,13512.12,0,0,6397.125
"5490",24,63109.75,0,0,7359.778
"5491",87,161297.6,0,1,7776.137
"5492",79,44189.6,0,0,6236.775
"5493",34,53204.28,0,1,6832.514
"5494",79,27142.3,0,1,8881.544
"5495",28,31753.67,0,1,8339.33
"5496",69,35597.9,0,1,6569.708
"5497",71,82091.2,0,1,5523.051
"5498",34,13266.25,0,0,6997.481
"5499",29,27950.75,0,1,8336.967
"5500",43,10059.84,1,1,7533.439
"5501",67,14005.56,1,0,9080.912
"5502",57,46310.49,0,0,7321.405
"5503",31,98435.53,0,0,6707.637
"5504",57,26747.08,0,0,7021.428
"5505",77,27892.7,0,0,7555.973
"5506",67,22430.5,0,0,6302.475
"5507",55,29325.61,0,1,6470.695
"5508",22,11437.84,0,0,5989.517
"5509",84,53584.12,1,1,8534.687
"5510",39,31614.77,1,0,7133.095
"5511",47,18690.89,0,1,6403.952
"5512",61,67742.26,0,0,7810.944
"5513",71,9293.64,0,1,7359.793
"5514",27,38085.53,0,1,6585.975
"5515",47,41042.36,0,0,7637.867
"5516",85,62573.24,0,0,7661.244
"5517",29,11791.77,1,1,5626.524
"5518",53,4263.64,0,1,7180.458
"5519",35,5536.78,0,0,6749.104
"5520",88,66660.3,1,1,7551.643
"5521",64,73820.88,0,0,8065.011
"5522",86,54064.52,0,0,7172.688
"5523",40,40064.26,1,1,7574.318
"5524",62,32608.84,0,0,6458.298
"5525",82,49436.66,0,0,7156.397
"5526",42,28437.12,0,1,7624.61
"5527",34,66026.45,0,0,6589.326
"5528",68,13898.63,0,1,7688.467
"5529",60,23454.9,1,1,7047.197
"5530",34,64888.6,0,1,7001.342
"5531",67,11028.59,1,1,8314.268
"5532",44,31423.63,0,1,6114.395
"5533",53,21556.02,1,0,7241.304
"5534",84,38336.25,0,0,6724.126
"5535",57,32107.37,0,0,6911.763
"5536",57,60679.2,0,1,6122.864
"5537",52,4476.31,0,0,6860.859
"5538",77,70362.73,0,1,7952.28
"5539",19,8347.29,1,1,7193.399
"5540",66,21814.98,0,0,7808.877
"5541",72,28306.74,0,1,7852.09
"5542",46,35745.35,0,0,7026.902
"5543",71,13554.5,0,0,7646.441
"5544",74,13349.37,0,0,8081.346
"5545",64,15937.02,0,0,6790.446
"5546",56,9469.1,0,1,7850.278
"5547",70,30375.62,0,1,8714.094
"5548",40,32757.53,0,0,6530.366
"5549",64,27406.39,0,0,6138.524
"5550",40,11531.26,0,0,6748.928
"5551",40,96058.14,0,0,6086.995
"5552",70,84205.42,0,1,6872.237
"5553",88,2946.05,0,0,6602.385
"5554",31,19884.37,0,1,6580.812
"5555",48,32815.89,0,1,7290.132
"5556",71,16106.94,0,1,7780.971
"5557",77,37620.14,0,0,7722.811
"5558",41,24046.81,0,1,6773.121
"5559",67,73039.3,0,1,8387.794
"5560",66,44345.36,0,1,8485.796
"5561",55,44990.13,1,0,7396.48
"5562",34,16908.68,0,1,7869.907
"5563",53,28530.59,0,0,6764.61
"5564",47,51488.46,0,0,8198.894
"5565",84,51834.73,0,1,7727.803
"5566",38,42994.35,1,0,7599.898
"5567",54,14676.98,0,1,8370.126
"5568",48,30873.55,0,1,7106.382
"5569",26,95440.76,0,1,7639.071
"5570",82,32199.7,0,0,7598.26
"5571",26,37206.46,0,1,6641.431
"5572",73,27608.04,0,0,6591.832
"5573",22,56787.82,0,1,7645.986
"5574",67,27106.82,0,0,7575.813
"5575",33,27247.75,0,1,8217.806
"5576",52,42023.81,1,0,6706.741
"5577",18,56068.06,0,1,6261.371
"5578",33,46242.85,1,1,6329.607
"5579",87,21555.03,0,1,8415.475
"5580",89,38684.66,0,1,7950.686
"5581",78,77322.62,0,0,8405.636
"5582",61,22272.89,0,0,7808.657
"5583",68,11728.44,0,0,7604.018
"5584",31,8643.49,0,1,5418.609
"5585",46,17065.71,0,0,6432.901
"5586",83,108376.4,0,1,8413.179
"5587",74,25636.48,0,0,7706.244
"5588",60,94874.72,0,1,6953.275
"5589",88,23472.95,0,0,6433.602
"5590",84,36251.87,1,0,6709.892
"5591",87,15151.53,1,1,7222.354
"5592",26,23881.87,1,0,7316.005
"5593",86,57108.87,1,0,7532.637
"5594",48,34200.43,0,1,8665.655
"5595",81,41308.99,0,1,7842.96
"5596",45,22902.08,1,0,8159.58
"5597",63,56977.09,0,1,6972.878
"5598",42,53462.42,0,0,8300.013
"5599",63,43403.87,1,0,6627.355
"5600",26,18295.11,0,1,7912.965
"5601",86,73488.24,0,0,6777.38
"5602",43,28502.38,0,0,7254.816
"5603",69,36502.27,0,0,7109.866
"5604",57,80745.04,0,1,7197.331
"5605",80,21894.71,0,1,6525.476
"5606",66,48337.96,0,0,7431.425
"5607",54,72820.11,0,0,6151.682
"5608",47,33268.74,0,0,8051.969
"5609",33,16869.79,0,1,6952.543
"5610",71,13707.44,0,1,6278.278
"5611",71,48844.21,1,0,7126.401
"5612",23,44046.38,0,1,6449.308
"5613",40,28771.05,0,0,5934.272
"5614",75,16475.34,0,0,8279.41
"5615",55,33031.93,0,1,7625.918
"5616",29,25723.66,0,0,5537.59
"5617",85,91546.34,0,0,5164.982
"5618",25,39014.48,0,0,8228.044
"5619",30,24632.7,0,1,8186.995
"5620",43,57268.66,0,1,6086.649
"5621",70,11998.71,0,0,6993.497
"5622",88,62837.56,0,1,7727.037
"5623",27,5102.36,1,0,7338.672
"5624",79,23903.75,0,0,8441.334
"5625",50,47253.74,0,1,7926.014
"5626",86,53641.37,0,0,7443.254
"5627",85,17927.69,0,0,8403.862
"5628",33,19284.86,0,0,6606.63
"5629",58,20919.09,1,0,6715.494
"5630",21,4780.57,0,1,7471.59
"5631",75,107304.9,0,1,5433.805
"5632",65,61017.77,0,0,7475.044
"5633",86,30218.43,0,0,7813.7
"5634",43,51712.01,0,0,6764.777
"5635",60,35817.52,0,1,7408.198
"5636",22,96600.07,0,1,6764.437
"5637",51,67071.3,1,0,6642.805
"5638",27,19338.57,0,0,5551.006
"5639",45,23089.25,0,0,6981.791
"5640",57,35442.67,0,1,5635.686
"5641",35,50475.32,0,0,7633.109
"5642",23,50988.64,0,0,7114.735
"5643",82,19198.01,0,1,6483.395
"5644",76,33725.23,0,0,5689.324
"5645",24,39032.81,0,0,7799.708
"5646",18,82679.87,0,1,7749.173
"5647",64,24879.96,0,0,6744.135
"5648",48,12563.26,0,1,6089.992
"5649",20,68581.12,0,0,8957.794
"5650",49,84914.45,0,1,7354.206
"5651",56,46525.67,0,0,7390.846
"5652",30,37141.01,0,1,7361.732
"5653",47,12177.07,1,1,5523.203
"5654",82,15624.67,0,1,7225.095
"5655",26,35866.53,0,1,7069.663
"5656",40,64510.88,0,0,7546.442
"5657",51,13399.62,0,0,8319.565
"5658",83,31798.49,0,0,5485.683
"5659",58,38446.67,0,1,6645.686
"5660",54,22621.81,0,0,6183.999
"5661",83,53827.05,0,0,8051.21
"5662",39,22545.09,1,1,7932.853
"5663",52,79034.35,0,1,6743.307
"5664",59,62352.02,1,0,6412.832
"5665",19,36396.76,1,1,7117.522
"5666",24,108109.8,0,0,7405.241
"5667",54,41375.71,0,1,8114.75
"5668",84,92133.66,0,0,7717.607
"5669",24,60548.26,0,0,6750.249
"5670",36,82688.83,0,0,8205.58
"5671",77,58233.68,0,1,6150.118
"5672",66,38305.86,0,0,6813.535
"5673",57,18110.17,0,1,7284.593
"5674",58,10248.67,1,0,7755.275
"5675",37,98348.01,0,0,6613.998
"5676",56,48411.07,0,0,7988.888
"5677",28,61286.59,0,0,6992.007
"5678",82,24916.58,0,1,7689.808
"5679",83,28391.23,0,0,7745.948
"5680",34,54609.8,0,1,7980.705
"5681",44,29078.96,0,1,6847.372
"5682",37,77936.45,0,0,7514.772
"5683",29,27242.82,0,1,7601.89
"5684",48,13671.86,0,1,7500.764
"5685",63,57101.71,0,1,7649.04
"5686",61,31553.37,1,1,7347.542
"5687",71,36077.55,0,1,7837
"5688",29,17009.06,1,0,8216.05
"5689",68,101273.5,0,0,5710.816
"5690",38,136755.3,0,1,6415.599
"5691",56,21551.77,0,0,8548.337
"5692",87,19559.44,0,0,6871.889
"5693",71,13065.07,1,0,6735.634
"5694",41,37021.2,0,0,7292.216
"5695",28,19930.31,0,0,6574.691
"5696",26,27135.26,1,1,6984.584
"5697",70,53709.23,0,1,7503.024
"5698",56,30225.11,1,1,7957.62
"5699",26,25515.33,0,0,7872.224
"5700",21,14095.68,0,0,8418.78
"5701",71,37304.95,0,1,5305.064
"5702",48,104169.8,0,0,7543.388
"5703",66,29136.49,0,1,6468.282
"5704",63,38467.57,0,1,8385.033
"5705",66,27617.41,0,1,6979.424
"5706",20,51306.53,0,0,8855.849
"5707",29,19184.45,0,0,7039.717
"5708",27,19431.57,0,0,7311.968
"5709",59,70125.07,0,1,8255.175
"5710",45,25481.78,0,1,7461.2
"5711",80,12113.07,0,1,6251.686
"5712",48,17934.06,0,0,7558.212
"5713",54,61007.61,0,0,9180.728
"5714",64,2174.52,0,1,7072.615
"5715",66,129349.1,1,1,8270.74
"5716",86,86615.36,0,1,7635.584
"5717",79,45905.5,0,0,6570.895
"5718",52,18779.44,0,1,6516.528
"5719",39,41345.33,1,0,7586.783
"5720",65,14285.74,1,1,7437.997
"5721",65,1843.13,0,1,7937.951
"5722",36,41101.29,1,1,7818.45
"5723",38,25503.55,1,0,6425.736
"5724",51,47300.3,1,0,6416.801
"5725",61,25120.65,1,0,7932.63
"5726",83,46290.35,1,0,6629.197
"5727",58,72247.68,1,1,6976.096
"5728",61,88804.96,1,1,7548.927
"5729",72,49616.05,0,1,5825.918
"5730",72,33443.72,0,1,7373.96
"5731",32,49247.56,0,0,8656.778
"5732",28,30647.04,0,0,5888.599
"5733",89,22179.72,1,0,7344.154
"5734",88,2125.9,0,0,8059.681
"5735",32,12600.6,0,1,6398.387
"5736",83,18089.36,1,0,6684.61
"5737",65,29001.3,0,0,7994.614
"5738",39,64018.12,0,1,7352.11
"5739",32,55465.33,1,1,7821.688
"5740",47,9276.88,0,0,7622.731
"5741",88,15289.95,0,1,7082.589
"5742",40,36706.24,0,0,6295.257
"5743",68,125718.8,1,1,6863.83
"5744",19,72272.26,1,1,7872.4
"5745",19,9852.25,0,0,7836.064
"5746",29,3169.81,0,0,7714.595
"5747",88,18498.76,0,0,7525.71
"5748",36,38208.84,0,1,7575.273
"5749",82,21857.96,0,0,6171.177
"5750",41,30657.04,0,1,6292.298
"5751",35,41177.59,0,0,8470.555
"5752",51,44817.77,1,1,6507.587
"5753",36,46397.78,0,0,7299.627
"5754",24,8302.46,1,1,7247.208
"5755",77,29792.9,1,0,7654.414
"5756",46,103900.8,0,0,8490.655
"5757",67,73955.13,0,1,5709.236
"5758",66,26425.27,0,0,8444.68
"5759",27,61589.97,0,1,7753.603
"5760",73,39200.64,0,0,7470.151
"5761",82,18314.94,1,1,6776.307
"5762",36,110280.1,0,1,7031.542
"5763",32,47726.12,0,1,6249.32
"5764",80,37978.8,1,0,6864.229
"5765",29,43401.19,0,0,8216.862
"5766",42,14280.57,0,0,7570.184
"5767",77,27900.69,0,0,8001.589
"5768",59,18035.77,0,0,6836.531
"5769",62,31041.28,0,0,7190.023
"5770",85,44517.85,0,0,7884.279
"5771",64,32983.07,1,1,6739.782
"5772",39,61202.92,0,0,7555.452
"5773",67,18895.41,1,0,6594.018
"5774",52,27316.16,0,1,5288.521
"5775",88,82976.33,0,1,6924.574
"5776",48,47035.6,0,0,7582.884
"5777",29,55774.51,1,0,7926.933
"5778",78,27921.59,0,1,5676.985
"5779",48,23501.48,0,1,8385.161
"5780",57,58156.44,1,1,7424.74
"5781",85,3850.96,0,1,7370.371
"5782",51,31808.98,0,1,8796.867
"5783",52,17374.69,1,0,6672.513
"5784",28,60297.07,0,0,6358.573
"5785",47,28254.38,1,1,7401.087
"5786",28,37696.31,0,0,7842.459
"5787",76,31284.67,0,1,6866.168
"5788",53,52011.69,1,0,7920.998
"5789",89,15790.51,1,1,7216.832
"5790",62,36375.21,0,0,7188.859
"5791",65,22338.16,0,0,7908.774
"5792",35,14115.88,0,1,7964.681
"5793",70,14312.52,0,1,7943.557
"5794",77,15962.02,0,0,6573.35
"5795",69,85528.54,0,1,6506.739
"5796",65,5189.01,0,0,7976.481
"5797",86,62017.07,0,1,8790.098
"5798",26,45517.35,0,0,8699.935
"5799",58,45081.21,0,0,8883.733
"5800",63,17935.57,1,0,7985.913
"5801",55,89282.64,0,0,7286.335
"5802",73,43982.04,0,1,7246.483
"5803",21,54463.76,1,0,7951.206
"5804",56,43652.31,0,1,7581.949
"5805",59,81081.9,1,0,7442.609
"5806",74,27200.46,0,0,6719.172
"5807",86,57199.74,0,0,6520
"5808",24,53898.46,1,0,7984.151
"5809",35,8310.58,0,1,8170.197
"5810",41,39607.53,0,0,8131.743
"5811",24,53307.33,0,1,7848.82
"5812",60,157160.1,0,1,7362.555
"5813",42,29975.35,1,1,6563.074
"5814",77,55330.42,0,0,8163.589
"5815",76,52594.35,0,0,6106.895
"5816",81,86942.92,0,1,8510.589
"5817",41,116392.1,1,0,8044.774
"5818",89,46786.47,0,0,7086.189
"5819",31,34566.88,0,0,6832.074
"5820",81,10325.48,0,0,7822.417
"5821",30,7681.59,0,0,5428.338
"5822",54,23174.14,0,1,7414.732
"5823",25,42742.74,0,0,7075.43
"5824",23,25903.63,0,0,7744.495
"5825",22,28893.18,0,0,7149.892
"5826",88,40917.81,0,0,7643.915
"5827",54,18926.19,0,1,7294.446
"5828",18,16701.31,0,1,7685.815
"5829",50,36509.72,1,1,7686.761
"5830",73,33077.58,0,1,8748.038
"5831",54,62536.42,0,0,8441.17
"5832",63,72644.8,0,0,7506.958
"5833",53,7975.48,0,1,6110.603
"5834",22,20033.31,0,1,7899.516
"5835",69,58129.57,0,0,7546.798
"5836",67,32065.86,0,1,8343.149
"5837",62,32045.19,0,0,6564.348
"5838",40,90287.26,1,0,8447.017
"5839",49,35509.43,0,1,7273
"5840",24,15255.22,0,0,7625.006
"5841",61,13659.79,0,0,6876.464
"5842",82,39372.38,0,0,6374.147
"5843",34,43497.8,0,0,6344.196
"5844",85,49562.59,0,0,8656.237
"5845",30,136507.6,0,0,5812.459
"5846",43,20377.26,1,0,7571.314
"5847",40,127566.1,0,0,7279.197
"5848",88,43651.08,0,0,6917.856
"5849",73,54072.86,0,0,7186.722
"5850",37,30282.51,0,0,7287.447
"5851",81,49553.59,1,1,7287.2
"5852",79,35650.68,0,1,7860.68
"5853",64,23580.84,1,1,8718.931
"5854",24,26668.44,0,1,8140.726
"5855",69,4612.58,0,0,7817.745
"5856",21,48034.95,0,1,8516.273
"5857",46,17700.9,0,1,7955.044
"5858",50,22287.44,0,1,6038.161
"5859",25,39039.1,0,1,7191.817
"5860",82,3465.92,1,1,6910.245
"5861",67,57395.99,0,0,7731.264
"5862",22,28028.68,0,1,6060.86
